/dic,,,,,
/@from,/@to,/l/#id,/l/w/c,/l/w/d,/l/w/t
es,en,2,Blancanieves,Snow White,{prop}
es,en,2,Blanca Nieves,"Snow White, an alternative spelling of Blancanieves",{prop}
es,en,2,"blanca y en botella, leche","no doubt about it, no question",{phrase} [idiomatic]
es,en,2,blanco,white,{adj}
es,en,2,blanco,target,{m}
es,en,2,blanco,white,{m}
es,en,2,Blanco,Spanish surname,{prop}
es,en,2,blancura,whiteness,{f}
es,en,2,blancuzco,whitish,{adj}
es,en,2,blandir,to brandish,{vt}
es,en,2,blando,bland,{adj}
es,en,2,blando,cowardly,{adj}
es,en,2,blando,flabby,{adj}
es,en,2,blando,flat,{adj} [music]
es,en,2,blando,soft,{adj}
es,en,2,blanqueador,bleach,{m}
es,en,2,blanquear,to win without allowing rival to get points,{v} [sports]
es,en,2,blanquear,to bleach,{v}
es,en,2,blanquear,to whiten; to turn white,{v}
es,en,2,blanquear,to whitewash,{v}
es,en,2,blanquecino,whitish,{adj}
es,en,2,blanquinoso,whitish,{adj}
es,en,2,blanquito,diminutive form of blanco,{adj}
es,en,2,blanquitos,Very clean or well bleached,{adj}
es,en,2,blanquitos,pearly whites,{m}
es,en,2,Blas,male given name,{prop}
es,en,2,blasfemamente,blasphemously,{adv}
es,en,2,blasfemar,to blaspheme,{v}
es,en,2,blasfemia,blasphemy,{f}
es,en,2,blasfemo,blasphemous,{adj}
es,en,2,blasfemo,blasphemer,{m}
es,en,2,blasón,blazon,{m} [heraldry]
es,en,2,blasón,coat of arms,{m} [heraldry]
es,en,2,blasón,heraldry,{m} [heraldry]
es,en,2,blasón,"honor, glory",{m}
es,en,2,blasonar,to blazon,{v}
es,en,2,blasonar,to boast,{v}
es,en,2,blasonar,to emblazon,{v}
es,en,2,búlder,bouldering,{m}
es,en,2,bledo,"common amaranth, red-root amaranth, pigweed (Amaranthus retroflexus)",{m}
es,en,2,bledo,something insignificant,{m} [figuratively]
es,en,2,blefaroplastia,blepharoplasty,{f} [surgery]
es,en,2,blenorragia,gonorrhea,{f}
es,en,2,blenorrea,gonorrhea,{f}
es,en,2,búlgara,feminine form of búlgaro,{f}
es,en,2,búlgaro,Bulgarian (from or native to Bulgaria),{adj}
es,en,2,búlgaro,Bulgarian (pertaining to Bulgaria),{adj}
es,en,2,búlgaro,a Bulgarian,{m}
es,en,2,búlgaro,the Bulgarian language,{prop}
es,en,2,Bélgica,Belgium,{prop}
es,en,2,bélgico,Belgian (from or native to Belgium),{adj} [rare]
es,en,2,bélgico,Belgian (pertaining to Belgium),{adj} [rare]
es,en,2,Bélice,Belize (country),{prop}
es,en,2,bélico,"bellicose, belligerent",{adj}
es,en,2,blindado,armoured,{adj}
es,en,2,blindado,armoured car,{m}
es,en,2,blindaje,"shield, amor",{m}
es,en,2,blindar,to shield,{vt}
es,en,2,bloc,pad (such as of paper),{m}
es,en,2,blocao,movable blockhouse,{m} [military]
es,en,2,blofear,to bluff,{v}
es,en,2,blogosfera,blogosphere,{f} [Internet]
es,en,2,bloguera,blogger,{f} [Internet]
es,en,2,bloguero,blogger,{m} [Internet]
es,en,2,blonda,lace,{f}
es,en,2,bloque,bloc,{m}
es,en,2,bloque,block (street block or a piece of something),{m}
es,en,2,bloquear,to block,{vt}
es,en,2,bloqueo,blockade,{m}
es,en,2,bloqueo,blockage,{m}
es,en,2,bloqueo,freeze,{m}
es,en,2,bloqueo,locking,{m}
es,en,2,bálsamo,balsam,{m}
es,en,2,bálsamo,balsam (tree or shrub),{m}
es,en,2,bluejeans,jeans (trousers),{m}
es,en,2,blujins,blue jeans,{m}
es,en,2,blusa,blouse,{f}
es,en,2,BM,Banco Mundial: World Bank,{abbr}
es,en,2,búmeran,boomerang,"{m} [Argentina, Ecuador, Mexico]"
es,en,2,búnker,bunker,{m}
es,en,2,boa,(snake),"{m} [l/en, boa]"
es,en,2,Boaco,Boaco,{prop}
es,en,2,bobada,"nonsense, tosh (stupid act)",{f}
es,en,2,bobería,"foolishness, something foolish",{f}
es,en,2,bobina,electrical coil,{f}
es,en,2,bobina,"reel, bobbin, spool",{f}
es,en,2,bobo,"stupid, naïve, naive",{adj}
es,en,2,bobo,A stupid or naive person; a fool,{m}
es,en,2,boca,entrance,{f}
es,en,2,boca,estuary,{f}
es,en,2,boca,"mouth, oral cavity",{f}
es,en,2,bocacalle,turning (into a street),{f}
es,en,2,boca de dragón,The snapdragon plant,{f}
es,en,2,bocadillo,sandwich,{m} [Spain]
es,en,2,bocado,bit,{m}
es,en,2,bocado,mouthful,{m}
es,en,2,bocado,snack,{m}
es,en,2,bocado de Adán,Adam's apple,{m}
es,en,2,bocajarro,At point-blank,{adv}
es,en,2,bocajarro,"In a direct manner, without hesitation; to say something straight out",{adv}
es,en,2,bocana,estuary,{f}
es,en,2,bocanada,gasp,{f}
es,en,2,bocanada,gust,{f}
es,en,2,bocanada,mouthful,{f}
es,en,2,bocanada,puff,{f}
es,en,2,bocanadas,"puff, whiff",{fp}
es,en,2,bocazas,"big mouth, chatterbox (someone who talks too much)","{mfp} [colloquial, pejorative]"
es,en,2,bochinche,"A mouthful of food, particularly that which has been masticated",{m}
es,en,2,bochinche,A tumultuous or riotous situation,{m}
es,en,2,bochinche,The sound or noise resulting from a group of people in an event or party.,{m} [Domican Republic]
es,en,2,bochinche,"Gossip , particularly that which is malicious, spread deliberately with the intention to defame the victim and amuse others, or disseminated by a busybody or meddler","{m} [Panama, Puerto Rico]"
es,en,2,bochinche,"A social gathering, particularly a lively one","{m} [Venezuala, Uruquay]"
es,en,2,bochorno,blush (reddened face),{m}
es,en,2,bocina,"horn (loud alarm, especially on a motor vehicle)",{f}
es,en,2,bocina,loudspeaker,{f}
es,en,2,bocio,goiter,{m}
es,en,2,bocón,"bigmouthed, bragging, boastful",{adj}
es,en,2,bocón,"bigmouth, blabbermouth, braggart",{m}
es,en,2,bocón,"black fly of the species Simillidae, found in Central America",{m}
es,en,2,boda,wedding,{f}
es,en,2,bode,goat buck,{m}
es,en,2,bodega,cellar,{f}
es,en,2,bodega,"stockroom, storeroom",{f}
es,en,2,bodega,winery,{f}
es,en,2,bodegón,still life,{m}
es,en,2,bofetada,a slap in the face,{f}
es,en,2,bofetear,to slap,{v}
es,en,2,boga,"a species of ray-finned fish, Leporinus obtusidens",{f}
es,en,2,bogavante,lobster (specifically the European lobster Homarus gammarus),{m}
es,en,2,Bogotá,Bogota; Bogotá,{prop}
es,en,2,bohemio,bohemian,{adj}
es,en,2,bohrio,bohrium,{m}
es,en,2,boicot,boycott,{m}
es,en,2,boicotear,to boycott,{v}
es,en,2,boina,beret,{m}
es,en,2,boj,"box (tree), boxwood",{m}
es,en,2,bola,ball,{f}
es,en,2,bola,"hitchhiking, free ride","{f} [Dominican Republic, slang]"
es,en,2,bola,testicle,{f} [slang]
es,en,2,bola de nieve,snowball,{f}
es,en,2,bolardo,bollard (post preventing vehicles from entering pedestrian area),{m}
es,en,2,bolardo,bollard,{m} [nautical]
es,en,2,bolchevique,Bolshevik,{mf}
es,en,2,bolear,to polish,{v}
es,en,2,bolera,bowling alley,{f}
es,en,2,boleta,"bill, receipt",{f} [Chile]
es,en,2,boleta,ticket,{f} [Latin America]
es,en,2,boletín,bulletin,{m}
es,en,2,boleto,porcini (Boletus edulis),{m}
es,en,2,boleto,ticket,{m}
es,en,2,bolígrafo,A ballpoint pen,{m}
es,en,2,boli,pen,"{m} [European Spanish, informal]"
es,en,2,boliche,"small store, small shop",{m} [Argentina]
es,en,2,bolillo,bobbin,{m}
es,en,2,bolillo,type of bread,{m} [Mexico]
es,en,2,bolillo,bread roll,{m} [regional]
es,en,2,bolillo,Someone of Caucasian race,"{m} [regional, pejorative]"
es,en,2,bolivariano,Of or pertaining to Simón Bolívar,{adj}
es,en,2,Bolivia,Bolivia,{prop}
es,en,2,boliviano,Bolivian,{adj}
es,en,2,boliviano,Bolivian,{m}
es,en,2,bollo,bump on the head,{m}
es,en,2,bollo,bun,{m}
es,en,2,bollo,"confusion, chaos",{m} [colloquial]
es,en,2,bollo,vulva,"{m} [colloquial, Cuba]"
es,en,2,bollo,dyke,"{m} [f] [colloquial, Spain]"
es,en,2,bollo,"puff, tuft",{m} [in clothing]
es,en,2,bolo,bolus,{m}
es,en,2,Bolonia,Bologna (city),{prop}
es,en,2,bolos,"bowling, skittles",{mp}
es,en,2,bolsa,bag,{f}
es,en,2,bolsa,coin purse,{f}
es,en,2,bolsa,"purse, handbag",{f}
es,en,2,bolsa,stock exchange,{f}
es,en,2,bolsear,"to sponge, scrounge","{v} [colloquial, Chile]"
es,en,2,bolsear,to pickpocket,"{v} [colloquial, Costa Rica, Guatemala, Honduras, Mexico]"
es,en,2,bolsillo,pocket,{m}
es,en,2,bolsita,(small) bag,{f}
es,en,2,bolsón,bag,{m}
es,en,2,bolso,purse,{m}
es,en,2,boludez,"nonsense, bullshit (something that is stupid, dumb)","{f} [Argentina, Uruguay]"
es,en,2,boludo,"jackass, moron, immature","{adj} [Argentina, Uruguay] [vulgar]"
es,en,2,boludo,wealthy,{adj} [El Salvador]
es,en,2,bolívar,bolívar,{m}
es,en,2,bomba,adjustable metal slide used to tune brass instruments,{f}
es,en,2,bomba,bomb,{f}
es,en,2,bomba,extraordinary,{f}
es,en,2,bomba,high-hat,{f}
es,en,2,bomba,lamp globe,{f}
es,en,2,bomba,firecracker,{f} [Latin America]
es,en,2,bomba,pump,{f}
es,en,2,bomba,something unusual producing excitement,{f}
es,en,2,bomba atómica,atomic bomb,{f}
es,en,2,bomba de hidrógeno,hydrogen bomb,{f}
es,en,2,bomba de la taquilla,"box office bomb, flop, turkey, dud",{f}
es,en,2,bomba de racimo,cluster bomb,{f}
es,en,2,bombardear,"to bomb, to bombard",{v}
es,en,2,bombardeo,bombardment,{m}
es,en,2,bombardero,bomber,{m}
es,en,2,bombear,to bomb,{v}
es,en,2,bombear,to cheat,{v}
es,en,2,bombear,to pump,{v}
es,en,2,bombera,feminine form of bombero,{f}
es,en,2,bombero,firefighter,{m}
es,en,2,bombilla,light bulb,{f}
es,en,2,bombillo,"light bulb, light globe","{m} [Central America, Colombia]"
es,en,2,bombín,"bowler hat, or (US) derby",{m}
es,en,2,bombón,lollipop,{m} [Colombia]
es,en,2,bombón,"hottie, cutie (attractive woman or man)",{m} [figuratively]
es,en,2,bombón,marshmallow,{m} [Mexico]
es,en,2,bombón,"praline, chocolate confection",{m}
es,en,2,bombo,reckless,"{adj} [colloquial, of a person]"
es,en,2,bombo,"bland, insipid, flavorless","{adj} [Cuba, of fruit]"
es,en,2,bombo,having a mild temperature,"{adj} [Cuba, of liquids]"
es,en,2,bombo,attention!,{interj}
es,en,2,bombo,barge,{m}
es,en,2,bombo,bass drum,{m}
es,en,2,bombo,bass drum player,{m}
es,en,2,bombo,the stomach of a pregnant woman,{m} [colloquial]
es,en,2,bombo,noisy or excessive praise,{m}
es,en,2,bombonería,candy store (especially chocolate),{f}
es,en,2,bombástico,bombastic,{adj}
es,en,2,bonaerense,Of the Province of Buenos Aires,{adj}
es,en,2,bonaerense,An inhabitant of the Province of Buenos Aires,{mf}
es,en,2,bondad,affability,{f}
es,en,2,bondad,good deed,{f}
es,en,2,bondad,goodness,{f}
es,en,2,bondadoso,kind,{adj}
es,en,2,Bondi,"A colectivo in Buenos Aires, Argentina (Lunfardo argot)",{prop}
es,en,2,boniato,sweet potato,{m}
es,en,2,Bonifacio,male given name,{prop}
es,en,2,bonito,"pretty, lovely",{adj}
es,en,2,bonito,skipjack,{m} [fish]
es,en,2,bonito,tuna; bonito,{m} [fish]
es,en,2,bono,good,{adj} [obsolete]
es,en,2,bono,bond (bank),{m}
es,en,2,bono,bonus,{m}
es,en,2,bono,voucher,{m}
es,en,2,bonsái,bonsai,{m}
es,en,2,bonzo,bonze (Buddhist monk),{m}
es,en,2,boquear,to gape,{v}
es,en,2,boquear,to gasp,{v}
es,en,2,boquear,to pronounce,{v}
es,en,2,boquear,to utter,{v}
es,en,2,boquerón,anchovy,{m}
es,en,2,boquete,"gap, small opening",{m}
es,en,2,boquiabierta,Open-mouthed; gaping,{adv}
es,en,2,boquiabierto,open-mouthed,{adj}
es,en,2,boquilla,cigarette holder,{f}
es,en,2,boquilla,leg opening (in pants or a dress),{f}
es,en,2,boquilla,mouthpiece of a wind instrument,{f}
es,en,2,boquilla,nozzle,{f}
es,en,2,borbollar,to bubble,{v}
es,en,2,borbotar,to boil,{v}
es,en,2,borbotear,to bubble,{v}
es,en,2,bordó,maroon in colour,{adj} [Argentina]
es,en,2,bordó,The colour maroon,{m} [Argentina]
es,en,2,borda,gunwale; rail (of a boat),{f} [nautical]
es,en,2,bordado,embroidered,{adj}
es,en,2,bordado,embroidery,{m}
es,en,2,bordar,to embroider,{v}
es,en,2,borde,bastard (born out of wedlock),{adj}
es,en,2,borde,impertinent,{adj} [colloquial]
es,en,2,borde,"border, boundary, rim",{m}
es,en,2,bordear,to border,{v}
es,en,2,bordillo,"kerb [UK], curb [US]",{m}
es,en,2,bordo,dam,{m} [Latin America]
es,en,2,bordo,ridge,{m} [Latin America]
es,en,2,bordo,"side, board",{m} [nautical]
es,en,2,bordo,tack,{m} [nautical]
es,en,2,boreal,boreal,{adj}
es,en,2,boricua,Puerto Rican,{adj} [colloquial]
es,en,2,boricua,Puerto Rican,{m} [colloquial]
es,en,2,borla,tassel (ball-shaped bunch of plaited or otherwise entangled threads),{f}
es,en,2,boro,boron,{m}
es,en,2,borojó,"A South American fruit tree, Borojoa patinoi",{m}
es,en,2,borra,cotton waste,{f}
es,en,2,borra,flock (for mattress),{f}
es,en,2,borra,rough wool,{f}
es,en,2,borra,stuffing (for cushions),{f}
es,en,2,borra,young she-sheep,{f}
es,en,2,borrable,deletable,{adj}
es,en,2,borracha,wineskin,{f}
es,en,2,borrachazo,augmentative form of borracho; drunk,{m}
es,en,2,borrachera,drunkenness,{f}
es,en,2,borrachín,drunkard,{adj}
es,en,2,borrachín,"drunkard, alcoholic",{m}
es,en,2,borracho,drunk,{adj}
es,en,2,borracho,drunkard,{m}
es,en,2,borracho como una cuba,drunk as a skunk,"{adj} [colloquial, idiomatic]"
es,en,2,borrado,deleted,{adj}
es,en,2,borrado,"delete, deletion key",{m}
es,en,2,borrado,deletion,{m}
es,en,2,borrador,chalkboard eraser,{m}
es,en,2,borrador,"eraser, rubber",{m}
es,en,2,borraj,borax,{m}
es,en,2,borraja,borage,{f}
es,en,2,borrar,to erase,{v}
es,en,2,borrasca,"squall, storm",{f}
es,en,2,borrega,feminine form of borrego,{f}
es,en,2,borrego,A sheep around its second year of age,{m}
es,en,2,borrego,"A woolly, white cloud reminiscent of a sheep",{m}
es,en,2,borrego,sheep (person),{m}
es,en,2,borreguil,Pertaining or relating to sheep,{adj}
es,en,2,borrico,"A stubborn, lazy, or stupid person",{m}
es,en,2,borrico,donkey,{m}
es,en,2,borriquero,"donkey-keeper, donkey-driver, donkey-drover",{m}
es,en,2,borrón,"blot, smudge",{m}
es,en,2,borrón,"draft, sketch",{m}
es,en,2,borronear,to blot,{v}
es,en,2,borroso,blurry,{adj}
es,en,2,bortsch,borscht,{m}
es,en,2,boruga,A fermented milk drink similar to yogurt,{f} [Dominican Republic]
es,en,2,boscoso,"woody, wooded",{adj}
es,en,2,bosón,boson,{m}
es,en,2,bosón de gauge,gauge boson,{m}
es,en,2,bosón de Higgs,Higgs boson,{m}
es,en,2,Bosnia y Hercegovina,Bosnia and Herzegovina,{prop}
es,en,2,bosónico,bosonic,{adj}
es,en,2,bosnio,Bosnian,{adj}
es,en,2,bosnio,Bosnian,{m}
es,en,2,bosnioherzegovino,pertaining to Bosnia and Herzegovina,{adj}
es,en,2,bosnioherzegovino,someone from Bosnia and Herzegovina,{m}
es,en,2,bosón W,W-boson,{m}
es,en,2,bosón Z,Z-boson,{m}
es,en,2,bosque,forest,{m}
es,en,2,bosquejar,sketch (to create a sketch),{v}
es,en,2,bosquejo,"stub, outline, sketch",{m}
es,en,2,bostezar,to yawn,{v}
es,en,2,bostezo,yawn (the action of yawning),{m}
es,en,2,bota,boot,{f}
es,en,2,bota,"bota bag; soft pouch, usually suspended from a cord or lanyard, for carrying wine or other beverages (Similar to a canteen.)",{f}
es,en,2,botanista,botanist,{mf}
es,en,2,botar,to bounce,{v}
es,en,2,botar,"to throw, to throw away",{v}
es,en,2,botarata,"wasteful, thriftless, unthrifty","{adj} [Chile, Colombia, Peru, Puerto Rico]"
es,en,2,boîte,nightclub,{f}
es,en,2,bote,boat,{m}
es,en,2,bote,"vessel, container",{m}
es,en,2,botella,bottle,{f}
es,en,2,botellazo,hit with a bottle,{m}
es,en,2,botellón,street binge drinking (social gathering in the street with the purpose of drinking alcoholic bevearges from bottles),{m}
es,en,2,botica,"drug, medicament",{f}
es,en,2,botica,"drugstore, pharmacy",{f}
es,en,2,boticario,pharmacist,{m}
es,en,2,botillería,"bottle shop, beverage store (store selling alcoholic and non-alcoholic beverages)","{f} [Chile, Peru]"
es,en,2,botiquín,first aid box,{m}
es,en,2,botiquín,medicine cabinet,{m}
es,en,2,botiquín,medicine chest,{m}
es,en,2,botita,little boot,{f}
es,en,2,botín,"booty, prey",{m}
es,en,2,botón,bud (newly formed leaf or flower that has not yet unfolded),{m}
es,en,2,botón,"button (clothing, mechanical)",{m}
es,en,2,botón,key (on a musical instrument),{m}
es,en,2,botánica,botany,{f}
es,en,2,botánica,(female) botanist,{f}
es,en,2,botánico,"botanical, botanic",{adj}
es,en,2,botánico,botanist,{m}
es,en,2,boto,blunt,{adj}
es,en,2,botones,bellboy,{m}
es,en,2,Botsuana,Botswana (Republic of Botswana),{prop}
es,en,2,botsuano,Botswanan (person),{adj}
es,en,2,botsuano,Botswanan (thing),{adj}
es,en,2,botsuano,Botswanan (person),{m}
es,en,2,Botswana,,"{prop} [l/en, Botswana]"
es,en,2,botulismo,botulism,{m} [pathology]
es,en,2,bouldering,bouldering,{m}
es,en,2,bovino,"bovine (of, relating to or resembling cattle)",{adj}
es,en,2,bovino,bovine,{m}
es,en,2,boxeador,(male) boxer,{m}
es,en,2,boxeadora,female boxer,{f}
es,en,2,boxear,to box (the sport),{v}
es,en,2,boxeo,boxing,{m}
es,en,2,boxístico,Of or pertaining to boxing,{adj}
es,en,2,boya,buoy,{f}
es,en,2,boyante,buoyant,{adj}
es,en,2,boyante,prosperous,{adj}
es,en,2,boysena,boysenberry,{f}
es,en,2,boysenberi,boysenberry,{m}
es,en,2,bozal,A muzzle; device to stop an animal from biting,{m}
es,en,2,bozal,"A noseband, usually on a horse bridle or halter",{m}
es,en,2,bpd,abbreviation of barriles por día (barrels per day),{abbr}
es,en,2,bípedo,A biped,{m}
es,en,2,bíper,pager (device for receiving alpha-numeric messages),{m} [Latin America]
es,en,2,bracamante,falchion,{m}
es,en,2,bracamarte,falchion,{m}
es,en,2,bracear,to stroke (while swimming),{v}
es,en,2,bracero,"labourer, farmhand, navvy",{m}
es,en,2,bradiquinesia,bradykinesia,{f}
es,en,2,bradiquinina,bradykinin,{f}
es,en,2,braga,woman's slip,{f} [Spain]
es,en,2,braga,underpants,{f}
es,en,2,bragas,panties,{fp}
es,en,2,braguetazo,A marriage between a poor man and a rich woman,{m} [colloquial]
es,en,2,braille,Braille,{prop}
es,en,2,brama,"rut, mating season",{f} [zoology]
es,en,2,bramar,"to roar, to bellow",{v}
es,en,2,bramido,roar,{m}
es,en,2,braquial,brachial,{adj}
es,en,2,braquioproctal,brachioproctic,{adj}
es,en,2,braquiorradial,brachioradialis,{m}
es,en,2,braquiosaurio,brachiosaur,{m}
es,en,2,braquiovaginal,brachiovaginal,{adj}
es,en,2,brasa,"hot coal, ember",{f}
es,en,2,brasil,"brazil, brazilwood",{m}
es,en,2,Brasil,Brazil,{prop}
es,en,2,brasileño,Brazilian,{adj}
es,en,2,brasileño,Brazilian,{m}
es,en,2,brasilero,Brazilian,{adj}
es,en,2,brasilero,Brazilian,{m}
es,en,2,bravo,agitated (sea),{adj}
es,en,2,bravo,"angry, furious",{adj}
es,en,2,bravo,"bold, courageous",{adj}
es,en,2,bravo,"good, excellent",{adj}
es,en,2,bravo,bravo!,"{interj} [at the theatre, etc]"
es,en,2,bravo,"well done!, good show!",{interj} [in general use]
es,en,2,bravura,anger,{f}
es,en,2,bórax,borax,{m}
es,en,2,braza,breaststroke,{f}
es,en,2,braza,(measure) fathom About 1.67 metres. Twice a vara,{f}
es,en,2,brazada,stroke,{f} [swimming]
es,en,2,brazalete,bracelet,{m}
es,en,2,brazo,arm,{m}
es,en,2,brazo,branch,{m}
es,en,2,bárbara,feminine form of bárbaro,{f}
es,en,2,Bárbara,"female given name, cognate to Barbara",{prop}
es,en,2,bárbaro,barbaric,{adj}
es,en,2,bárbaro,cool,{adj} [colloquial]
es,en,2,bárbaro,enormous,{adj} [colloquial]
es,en,2,bárbaro,stupendous,{adj} [colloquial]
es,en,2,bárbaro,barbarian,{m}
es,en,2,brécol,broccoli,{m}
es,en,2,brócoli,broccoli,{m}
es,en,2,bróculi,broccoli,{m}
es,en,2,brea,tarpaulin,{f}
es,en,2,brea,"tar, pitch",{f}
es,en,2,brear,"to abuse, to mistreat",{v}
es,en,2,brear,to make fun of,{v}
es,en,2,brebaje,"potion, concoction",{m}
es,en,2,brecha,breach,{f}
es,en,2,brecha,impression,{f}
es,en,2,bregar,to toil,{v}
es,en,2,Bretaña,"Brittany, Bretagne",{prop}
es,en,2,brete,an unavoidable and inescapable predicament,{m}
es,en,2,brete,job,{m} [Costa Rica]
es,en,2,brete,difficult situation,{m}
es,en,2,bretón,Breton,{adj}
es,en,2,bretón,Breton (person),{m}
es,en,2,bretón,Breton (language),{prop}
es,en,2,breva,"fig, breva (first fruit of the fig tree)",{f}
es,en,2,breve,"brief, short",{adj}
es,en,2,brevedad,"brevity, shortness",{f}
es,en,2,breviario,breviary,{m}
es,en,2,breviario,compendium,{m}
es,en,2,brezo,heath,{m}
es,en,2,brígido,"dangerous, difficult","{adj} [Chile, colloquial]"
es,en,2,brígido,terrible,"{adj} [Chile, colloquial]"
es,en,2,bribón,mischievous,{adj}
es,en,2,bribón,"rascal, villain, bad guy",{m}
es,en,2,bribona,feminine form of bribón,{f}
es,en,2,bricolaje,bricolage,{m}
es,en,2,bricolaje,do-it-yourself handicraft,{m}
es,en,2,brida,bridle,{f}
es,en,2,brida,cable tie,{f}
es,en,2,bridge,bridge (card game),{m} [card games]
es,en,2,brigada,brigade,{f}
es,en,2,brillante,"bright, brilliant, lustrous",{adj}
es,en,2,brillante,excellent,{adj}
es,en,2,brillantez,brilliance,{f}
es,en,2,brillar,to shine,{v}
es,en,2,brillo,sheen,{m}
es,en,2,brillo,shine,{m}
es,en,2,brincar,"jump, frolic, bounce",{v}
es,en,2,brinco,"jump, hop",{m}
es,en,2,brindar,"to offer, provide",{v}
es,en,2,brindar,"to toast, drink a toast to",{v}
es,en,2,brindis,"toast (e.g., to one’s health)",{m}
es,en,2,briofita,bryophyte,{f}
es,en,2,brioso,"lively, energetic, zestful",{adj}
es,en,2,briquet,lighter,{m} [Colombia]
es,en,2,brisa,breeze,{f}
es,en,2,británica,feminine form of británico,{f}
